,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Cluster_km,SSamp
10357,2020-9-13-11,Format5,720,300,216000,Inter217,Web,Desktop,Display,366703,199247,169494,18678,1733.93,0.35,1127.05,11.02,10.23,0.09,0,0.6670723875442751
10358,2020-11-3-11,Format6,336,250,84000,Inter226,Web,Mobile,Video,2183315,956360,902521,4291,1734.25,0.35,1127.27,0.48,1.92,0.4,3,0.4127964962684544
10359,2020-10-10-18,Format3,480,70,33600,Inter218,App,Mobile,Video,1921029,927936,884107,5119,1734.31,0.35,1127.3,0.58,1.96,0.34,3,0.6316200215427571
10360,2020-9-12-17,Format3,480,70,33600,Inter228,Video,Mobile,Display,2590932,1095554,1030773,6377,1734.33,0.35,1127.32,0.62,1.68,0.27,3,0.6041000955431403
10361,2020-10-11-4,Format4,120,600,72000,Inter219,Video,Desktop,Display,142159,106773,89022,13015,1734.34,0.35,1127.32,14.62,19.48,0.13,2,0.45570523730598217
10362,2020-10-4-10,Format3,480,70,33600,Inter217,Web,Desktop,Display,2424139,819272,759613,5586,1734.53,0.35,1127.44,0.74,2.28,0.31,3,0.6148076771279319
10363,2020-10-10-22,Format3,480,70,33600,Inter228,Video,Mobile,Display,3526758,1309338,1225546,6949,1734.55,0.35,1127.46,0.57,1.42,0.25,3,0.556582317495225
10364,2020-9-21-10,Format5,720,300,216000,Inter222,Video,Desktop,Display,382384,202710,171175,19038,1734.76,0.35,1127.59,11.12,10.13,0.09,0,0.6664414205468676
10365,2020-9-13-12,Format3,480,70,33600,Inter219,Video,Desktop,Display,2294201,950181,890384,6040,1734.89,0.35,1127.68,0.68,1.95,0.29,3,0.6139855331501899
10366,2020-9-14-3,Format7,300,600,180000,Inter217,Web,Desktop,Video,136047,114855,96843,13408,1735.11,0.35,1127.82,13.85,17.92,0.13,0,0.023095169553063215
10367,2020-11-21-18,Format3,480,70,33600,Inter220,Web,Mobile,Video,1765812,896680,856761,4591,1735.95,0.35,1128.37,0.54,2.03,0.38,3,0.6398169363690047
10368,2020-11-22-15,Format5,720,300,216000,Inter229,Video,Desktop,Video,432418,225776,177709,25016,1736.23,0.35,1128.55,14.08,9.77,0.07,0,0.6264751273363562
10369,2020-9-3-20,Format3,480,70,33600,Inter219,Video,Desktop,Video,2686164,1281189,1213197,5963,1736.7,0.35,1128.85,0.49,1.43,0.29,3,0.6027180691111479
10370,2020-9-15-7,Format3,480,70,33600,Inter224,Web,Desktop,Display,941547,577186,554447,3185,1736.79,0.35,1128.92,0.57,3.13,0.55,3,0.6154197025921065
10371,2020-10-4-12,Format6,336,250,84000,Inter217,Web,Desktop,Display,363482,203576,169899,19655,1737.0,0.35,1129.05,11.57,10.22,0.09,0,0.2493585842717333
10372,2020-9-14-11,Format3,480,70,33600,Inter217,Web,Desktop,Video,1382328,708094,680835,4355,1737.12,0.35,1129.13,0.64,2.55,0.4,3,0.628369331221915
10373,2020-9-25-10,Format3,480,70,33600,inter230,Video,Mobile,Display,1196476,656973,617270,4360,1737.12,0.35,1129.13,0.71,2.81,0.4,3,0.6178992803673278
10374,2020-11-18-8,Format5,720,300,216000,Inter224,Web,Desktop,Display,205223,144512,121475,16229,1737.49,0.35,1129.37,13.36,14.3,0.11,0,0.647582816463774
10375,2020-9-21-11,Format5,720,300,216000,Inter222,Video,Desktop,Display,355911,196260,171330,21283,1737.93,0.35,1129.66,12.42,10.14,0.08,0,0.659255479707236
10376,2020-9-1-17,Format3,480,70,33600,Inter223,Web,Mobile,Video,1774228,959462,913986,5072,1738.21,0.35,1129.83,0.55,1.9,0.34,3,0.630331779965273
10377,2020-9-2-20,Format5,720,300,216000,Inter226,Web,Mobile,Display,538337,241888,202690,22934,1738.68,0.35,1130.14,11.31,8.58,0.08,0,0.6399380150032082
10378,2020-10-18-16,Format6,336,250,84000,Inter229,Video,Desktop,Video,423480,243384,193824,20276,1738.74,0.35,1130.18,10.46,8.97,0.09,0,0.25706025999093873
10379,2020-10-1-20,Format6,336,250,84000,Inter221,App,Mobile,Display,4014276,1241135,1151091,8386,1738.8,0.35,1130.22,0.73,1.51,0.21,3,0.3275638655357911
10380,2020-10-10-18,Format5,720,300,216000,Inter225,Video,Mobile,Video,433641,226508,182567,20202,1738.91,0.35,1130.29,11.07,9.52,0.09,0,0.6603027948720954
10381,2020-10-4-11,Format5,720,300,216000,Inter221,App,Mobile,Video,352190,200487,167495,19197,1738.94,0.35,1130.31,11.46,10.38,0.09,0,0.6674582900245262
10382,2020-9-15-18,Format7,300,600,180000,Inter227,App,Mobile,Display,2032738,905769,861065,5607,1739.49,0.35,1130.67,0.65,2.02,0.31,3,0.011543679252836576
10383,2020-10-12-17,Format3,480,70,33600,Inter227,App,Mobile,Video,2902445,1079482,1010100,5956,1739.83,0.35,1130.89,0.59,1.72,0.29,3,0.6075271434695688
10384,2020-9-27-16,Format5,720,300,216000,Inter227,App,Mobile,Display,353303,210680,177601,19358,1740.39,0.35,1131.25,10.9,9.8,0.09,0,0.6637812462591287
10385,2020-9-2-9,Format7,300,600,180000,Inter222,Video,Desktop,Display,1942622,905141,855058,4417,1740.45,0.35,1131.29,0.52,2.04,0.39,3,0.04501027561556816
10386,2020-10-6-20,Format3,480,70,33600,Inter218,App,Mobile,Display,4193838,1191622,1103269,7735,1740.75,0.35,1131.49,0.7,1.58,0.23,3,0.5275708334760059
10387,2020-11-7-20,Format3,480,70,33600,Inter222,Video,Desktop,Display,2662058,1119017,1075203,5506,1740.98,0.35,1131.63,0.51,1.62,0.32,3,0.6200021474401484
10388,2020-9-12-7,Format5,720,300,216000,Inter226,Web,Mobile,Display,191228,136291,121782,17799,1741.22,0.35,1131.79,14.62,14.3,0.1,0,0.6419262720671485
10389,2020-10-31-10,Format3,480,70,33600,Inter218,App,Mobile,Video,2015858,901225,847183,4024,1741.37,0.35,1131.89,0.47,2.06,0.43,3,0.6484983827243413
10390,2020-9-20-19,Format7,300,600,180000,Inter227,App,Mobile,Display,2276152,1059329,1013027,6086,1741.44,0.35,1131.94,0.6,1.72,0.29,3,0.02678166810293687
10391,2020-9-14-12,Format3,480,70,33600,Inter229,Video,Desktop,Display,2462896,933733,869029,6203,1741.52,0.35,1131.99,0.71,2.0,0.28,3,0.6081277597118241
10392,2020-10-8-21,Format5,720,300,216000,Inter228,Video,Mobile,Video,566527,259262,214574,21174,1741.54,0.35,1132.0,9.87,8.12,0.08,0,0.6391110466560321
10393,2020-11-6-9,Format3,480,70,33600,Inter222,Video,Desktop,Video,2093572,908890,855340,4004,1741.55,0.35,1132.01,0.47,2.04,0.43,3,0.6484934498533113
10394,2020-10-24-22,Format5,720,300,216000,Inter229,Video,Desktop,Video,641312,289008,233196,24682,1741.71,0.35,1132.11,10.58,7.47,0.07,0,0.6134142017478144
10395,2020-10-20-17,Format3,480,70,33600,Inter229,Video,Desktop,Video,1915671,899645,856141,4598,1741.7,0.35,1132.11,0.54,2.03,0.38,3,0.6409899826294393
10396,2020-11-5-16,Format4,120,600,72000,Inter219,Video,Desktop,Display,150747,122025,102480,22129,1741.74,0.35,1132.13,21.59,17.0,0.08,2,0.3057297208151582
10397,2020-9-16-19,Format3,480,70,33600,Inter228,Video,Mobile,Video,3858428,1224318,1142209,8240,1741.99,0.35,1132.29,0.72,1.53,0.21,3,0.5368262778735228
10398,2020-9-4-18,Format5,720,300,216000,Inter222,Video,Desktop,Display,417093,217090,185237,20984,1742.22,0.35,1132.45,11.33,9.41,0.08,0,0.6572904057135299
10399,2020-11-4-18,Format3,480,70,33600,Inter219,Video,Desktop,Video,3227814,1198261,1113096,6180,1742.23,0.35,1132.45,0.56,1.57,0.28,3,0.5939025161026069
10400,2020-10-4-7,Format3,480,70,33600,Inter229,Video,Desktop,Video,1765142,753988,705325,4285,1742.4,0.35,1132.56,0.61,2.47,0.41,3,0.6380774227140908
10401,2020-10-26-12,Format5,720,300,216000,Inter227,App,Mobile,Video,422740,230939,184110,18902,1742.68,0.35,1132.74,10.27,9.47,0.09,0,0.659801604024645
10402,2020-9-17-19,Format3,480,70,33600,Inter225,Video,Mobile,Display,3461317,1173526,1085790,7434,1743.13,0.35,1133.03,0.68,1.61,0.23,3,0.5666604652929933
10403,2020-9-21-0,Format5,720,300,216000,Inter224,Web,Desktop,Video,303066,188320,158875,14931,1743.46,0.35,1133.25,9.4,10.97,0.12,0,0.652724644748608
10404,2020-10-25-6,Format1,300,250,75000,Inter228,Video,Mobile,Display,1525653,859143,837892,2055,1743.7,0.35,1133.4,0.25,2.08,0.85,3,0.5189554140899791
10405,2020-10-31-6,Format1,300,250,75000,Inter223,Web,Mobile,Display,1655523,887213,855179,1972,1743.73,0.35,1133.43,0.23,2.04,0.88,3,0.5175165503995143
10406,2020-9-13-12,Format6,336,250,84000,Inter221,App,Mobile,Display,363824,201212,177784,21920,1743.86,0.35,1133.51,12.33,9.81,0.08,0,0.26405432898936954
10407,2020-10-9-20,Format3,480,70,33600,Inter222,Video,Desktop,Display,3194360,1136967,1061913,7159,1743.94,0.35,1133.56,0.67,1.64,0.24,3,0.5788456648038808
10408,2020-10-12-10,Format6,336,250,84000,Inter222,Video,Desktop,Video,1600736,796323,758100,4373,1744.19,0.35,1133.73,0.58,2.3,0.4,3,0.3895397358174531
10409,2020-10-10-12,Format3,480,70,33600,Inter225,Video,Mobile,Video,1865144,777240,725812,4242,1744.25,0.35,1133.76,0.58,2.4,0.41,3,0.640362452580816
10410,2020-9-4-8,Format7,300,600,180000,inter230,Video,Mobile,Display,878182,582415,557840,3011,1745.11,0.35,1134.32,0.54,3.13,0.58,3,0.04308885611190781
10411,2020-9-5-6,Format4,120,600,72000,Inter228,Video,Mobile,Display,112795,95140,80930,12100,1745.19,0.35,1134.37,14.95,21.56,0.14,2,0.4515782094853591
10412,2020-10-8-0,Format5,720,300,216000,Inter217,Web,Desktop,Video,337488,205129,177468,16207,1745.49,0.35,1134.57,9.13,9.84,0.11,0,0.652109382174262
10413,2020-10-16-17,Format3,480,70,33600,Inter217,Web,Desktop,Video,2650549,1019654,949693,6119,1745.62,0.35,1134.65,0.64,1.84,0.29,3,0.6110203553625256
10414,2020-9-16-16,Format7,300,600,180000,Inter219,Video,Desktop,Video,2671970,1093547,1021620,6831,1745.64,0.35,1134.67,0.67,1.71,0.26,3,0.02174957095686103
10415,2020-11-5-14,Format5,720,300,216000,Inter227,App,Mobile,Video,158036,122526,102530,17004,1746.08,0.35,1134.95,16.58,17.03,0.1,0,0.5869096840227742
10416,2020-9-25-6,Format4,120,600,72000,Inter222,Video,Desktop,Display,124159,99949,84868,12013,1746.22,0.35,1135.04,14.15,20.58,0.15,2,0.45950000822651355
10417,2020-9-11-19,Format3,480,70,33600,Inter227,App,Mobile,Video,3399317,1399291,1333407,6775,1746.66,0.35,1135.33,0.51,1.31,0.26,3,0.5478883453403484
10418,2020-10-23-16,Format5,720,300,216000,Inter227,App,Mobile,Display,399873,222103,180208,17146,1747.12,0.35,1135.63,9.51,9.7,0.1,0,0.6561993100138869
10419,2020-11-4-21,Format3,480,70,33600,Inter221,App,Mobile,Video,4506690,1510202,1412696,7039,1747.25,0.35,1135.71,0.5,1.24,0.25,3,0.4640964640932213
10420,2020-11-5-10,Format6,336,250,84000,Inter220,Web,Mobile,Display,2102546,933893,882901,3961,1747.56,0.35,1135.91,0.45,1.98,0.44,3,0.42375392061161754
10421,2020-10-1-7,Format5,720,300,216000,inter230,Video,Mobile,Display,195835,145307,126807,19759,1747.6,0.35,1135.94,15.58,13.78,0.09,0,0.6355916906011208
10422,2020-9-2-11,Format3,480,70,33600,Inter225,Video,Mobile,Video,1869811,905564,847793,4691,1747.83,0.35,1136.09,0.55,2.06,0.37,3,0.6384424403109847
10423,2020-9-15-4,Format2,728,90,65520,inter230,Video,Mobile,Video,1916082,1157097,1082448,1112,1747.83,0.35,1136.09,0.1,1.61,1.57,3,0.4008798147655232
10424,2020-9-5-10,Format3,480,70,33600,Inter223,Web,Mobile,Display,1764259,884447,820680,4774,1747.99,0.35,1136.19,0.58,2.13,0.37,3,0.6364296116848929
10425,2020-10-7-22,Format5,720,300,216000,Inter227,App,Mobile,Display,625863,262240,223924,22315,1747.99,0.35,1136.19,9.97,7.81,0.08,0,0.6303789256222073
10426,2020-11-20-23,Format5,720,300,216000,Inter218,App,Mobile,Video,508373,269250,219952,23105,1747.99,0.35,1136.19,10.5,7.95,0.08,0,0.6304383979948328
10427,2020-10-24-2,Format1,300,250,75000,Inter228,Video,Mobile,Display,1581667,1037872,1008698,2575,1748.07,0.35,1136.25,0.26,1.73,0.68,3,0.5384816145327499
10428,2020-9-5-9,Format5,720,300,216000,Inter229,Video,Desktop,Display,188263,135958,117675,14569,1748.34,0.35,1136.42,12.38,14.86,0.12,0,0.6365196646376721
10429,2020-9-5-8,Format5,720,300,216000,Inter220,Web,Mobile,Display,171773,125947,111561,15934,1748.47,0.35,1136.51,14.28,15.67,0.11,0,0.6240275233299535
10430,2020-10-22-9,Format3,480,70,33600,Inter224,Web,Desktop,Video,1934056,831621,780607,3869,1748.52,0.35,1136.54,0.5,2.24,0.45,3,0.647860261626379
10431,2020-10-13-4,Format2,728,90,65520,Inter223,Web,Mobile,Display,2030197,1172289,1108909,1086,1748.56,0.35,1136.57,0.1,1.58,1.61,3,0.39642074526873605
10432,2020-10-2-3,Format6,336,250,84000,Inter223,Web,Mobile,Display,2531454,1369462,1307134,1135,1748.65,0.35,1136.63,0.09,1.34,1.54,3,0.3392857095355734
10433,2020-10-17-20,Format3,480,70,33600,Inter218,App,Mobile,Video,2608796,1104178,1051563,5524,1748.72,0.35,1136.67,0.53,1.66,0.32,3,0.6211307236803923
10434,2020-11-2-9,Format6,336,250,84000,Inter222,Video,Desktop,Video,414310,206019,174348,20987,1748.8,0.35,1136.72,12.04,10.03,0.08,0,0.2588885682600387
10435,2020-10-19-20,Format3,480,70,33600,Inter224,Web,Desktop,Video,3105574,1260484,1207583,6017,1749.41,0.35,1137.12,0.5,1.45,0.29,3,0.5907547950215051
10436,2020-11-24-8,Format3,480,70,33600,Inter223,Web,Mobile,Video,1157380,656000,627550,3092,1750.01,0.35,1137.51,0.49,2.79,0.57,3,0.6282439227740277
10437,2020-10-9-18,Format5,720,300,216000,inter230,Video,Mobile,Video,408756,212203,179900,20783,1750.08,0.35,1137.55,11.55,9.73,0.08,0,0.660023752752883
10438,2020-9-22-18,Format5,720,300,216000,Inter229,Video,Desktop,Display,487581,231219,201298,24975,1750.32,0.35,1137.71,12.41,8.7,0.07,0,0.626169162032788
10439,2020-10-8-19,Format3,480,70,33600,Inter226,Web,Mobile,Video,3080402,1043291,970614,6815,1750.33,0.35,1137.72,0.7,1.8,0.26,3,0.5897779534763976
10440,2020-11-17-9,Format3,480,70,33600,Inter227,App,Mobile,Display,1171282,633082,611131,3006,1751.02,0.35,1138.16,0.49,2.87,0.58,3,0.6259814813099568
10441,2020-9-8-20,Format5,720,300,216000,Inter228,Video,Mobile,Video,593158,254186,222486,27876,1751.05,0.35,1138.18,12.53,7.87,0.06,0,0.5920359797690143
10442,2020-10-29-18,Format3,480,70,33600,Inter219,Video,Desktop,Display,1935475,945212,902410,4771,1751.11,0.35,1138.22,0.53,1.94,0.37,3,0.6391063525003439
10443,2020-10-6-12,Format6,336,250,84000,Inter227,App,Mobile,Video,2503753,849768,795570,5521,1751.28,0.35,1138.33,0.69,2.2,0.32,3,0.3687061469196113
10444,2020-10-18-17,Format5,720,300,216000,Inter222,Video,Desktop,Video,454446,243845,194423,20263,1751.33,0.35,1138.37,10.42,9.01,0.09,0,0.6539699703453361
10445,2020-9-12-0,Format5,720,300,216000,Inter228,Video,Mobile,Video,238428,160254,139641,11707,1751.44,0.35,1138.43,8.38,12.54,0.15,0,0.6175677958128133
10446,2020-11-19-21,Format6,336,250,84000,Inter220,Web,Mobile,Video,4538110,1774588,1669992,8164,1751.49,0.35,1138.47,0.49,1.05,0.21,3,0.291848698586923
10447,2020-9-10-5,Format1,300,250,75000,Inter221,App,Mobile,Video,1555569,982670,956213,2377,1751.89,0.35,1138.73,0.25,1.83,0.74,3,0.5354508364500218
10448,2020-10-4-19,Format5,720,300,216000,Inter219,Video,Desktop,Video,420386,228023,187471,19702,1751.97,0.35,1138.78,10.51,9.35,0.09,0,0.6585934422525798
10449,2020-10-10-0,Format3,480,70,33600,Inter217,Web,Desktop,Display,1991785,957224,872670,3617,1752.06,0.35,1138.84,0.41,2.01,0.48,3,0.6511753738595187
10450,2020-9-27-7,Format3,480,70,33600,Inter218,App,Mobile,Display,957696,593679,565305,3625,1752.24,0.35,1138.95,0.64,3.1,0.48,3,0.6157628891110449
10451,2020-9-9-20,Format3,480,70,33600,Inter225,Video,Mobile,Display,3172417,1383289,1322610,5887,1752.45,0.35,1139.09,0.45,1.32,0.3,3,0.5689553256934115
10452,2020-10-20-7,Format3,480,70,33600,Inter221,App,Mobile,Display,1826619,896032,838353,3815,1752.55,0.35,1139.16,0.46,2.09,0.46,3,0.64972455748261
10453,2020-11-22-21,Format3,480,70,33600,Inter229,Video,Desktop,Video,2420357,1090636,1044074,5150,1752.59,0.35,1139.18,0.49,1.68,0.34,3,0.6290525577520194
10454,2020-11-23-17,Format3,480,70,33600,Inter228,Video,Mobile,Video,2013044,1001781,963521,4552,1752.75,0.35,1139.29,0.47,1.82,0.39,3,0.6427197990043872
10455,2020-9-16-17,Format3,480,70,33600,Inter225,Video,Mobile,Display,1805602,861001,824404,5247,1752.87,0.35,1139.36,0.64,2.13,0.33,3,0.6255254111749958
10456,2020-9-4-9,Format3,480,70,33600,Inter220,Web,Mobile,Display,1651013,840354,790735,4006,1752.97,0.35,1139.43,0.51,2.22,0.44,3,0.6453956677037793
10457,2020-9-8-18,Format5,720,300,216000,Inter222,Video,Desktop,Video,447438,228433,195984,20719,1753.02,0.35,1139.47,10.57,8.94,0.08,0,0.6526435922712972
10458,2020-10-21-18,Format3,480,70,33600,Inter228,Video,Mobile,Display,2026341,945610,903343,4877,1753.18,0.35,1139.57,0.54,1.94,0.36,3,0.6372522607980871
10459,2020-9-4-7,Format6,336,250,84000,Inter220,Web,Mobile,Display,183641,130895,117161,15922,1753.6,0.35,1139.84,13.59,14.97,0.11,0,0.17366822377528993
10460,2020-9-2-4,Format7,300,600,180000,Inter227,App,Mobile,Display,2171919,1186994,1142116,1171,1753.67,0.35,1139.89,0.1,1.54,1.5,3,0.21028644324763182
10461,2020-10-18-6,Format4,120,600,72000,Inter224,Web,Desktop,Display,113342,89995,75333,10017,1753.75,0.35,1139.94,13.3,23.28,0.18,2,0.45057706848425966
10462,2020-9-19-8,Format3,480,70,33600,Inter229,Video,Desktop,Display,1112268,672085,649621,3488,1754.46,0.35,1140.4,0.54,2.7,0.5,3,0.6302749491542886
10463,2020-11-9-0,Format5,720,300,216000,Inter218,App,Mobile,Video,246629,169071,144781,17162,1754.77,0.35,1140.6,11.85,12.12,0.1,0,0.6674222092957232
10464,2020-11-5-14,Format3,480,70,33600,Inter222,Video,Desktop,Display,2340134,1079661,1027665,4502,1754.93,0.35,1140.7,0.44,1.71,0.39,3,0.6401322067535213
10465,2020-9-25-22,Format5,720,300,216000,Inter224,Web,Desktop,Video,443798,233549,174833,23972,1755.07,0.35,1140.8,13.71,10.04,0.07,0,0.6371699095260354
10466,2020-9-22-7,Format3,480,70,33600,Inter224,Web,Desktop,Display,1115737,635080,603570,3482,1755.12,0.35,1140.83,0.58,2.91,0.5,3,0.6261448260124871
10467,2020-10-1-18,Format6,336,250,84000,Inter218,App,Mobile,Video,3156335,1051288,972706,7447,1755.34,0.35,1140.97,0.77,1.8,0.24,3,0.3403644921267698
10468,2020-9-4-19,Format5,720,300,216000,Inter224,Web,Desktop,Display,456731,229476,196020,22821,1755.77,0.35,1141.25,11.64,8.96,0.08,0,0.6444467574981906
10469,2020-10-26-7,Format5,720,300,216000,Inter222,Video,Desktop,Display,207326,147492,130250,21334,1755.99,0.35,1141.4,16.38,13.48,0.08,0,0.6242676449159953
10470,2020-10-1-10,Format3,480,70,33600,Inter223,Web,Mobile,Display,2173259,853808,790928,5394,1756.34,0.35,1141.62,0.68,2.22,0.33,3,0.6248196310762631
10471,2020-11-23-13,Format5,720,300,216000,Inter229,Video,Desktop,Display,419129,223284,175180,24188,1756.33,0.35,1141.62,13.81,10.03,0.07,0,0.635146360104156
10472,2020-9-6-6,Format4,120,600,72000,Inter218,App,Mobile,Display,127985,108940,92551,13464,1756.8,0.35,1141.92,14.55,18.98,0.13,2,0.4504563856959095
10473,2020-11-15-21,Format3,480,70,33600,Inter220,Web,Mobile,Display,4063134,1407001,1303375,6944,1757.78,0.35,1142.55,0.53,1.35,0.25,3,0.5113706117620579
10474,2020-10-1-3,Format2,728,90,65520,Inter217,Web,Desktop,Display,2352565,1334728,1274769,1292,1757.95,0.35,1142.67,0.1,1.38,1.36,3,0.36888572316506046
10475,2020-11-4-18,Format5,720,300,216000,Inter221,App,Mobile,Video,421750,238991,195141,23104,1758.23,0.35,1142.85,11.84,9.01,0.08,0,0.6430530868712765
10476,2020-9-19-0,Format5,720,300,216000,Inter219,Video,Desktop,Video,231399,162444,138766,14013,1758.28,0.35,1142.88,10.1,12.67,0.13,0,0.6478617574707038
10477,2020-9-5-19,Format3,480,70,33600,inter230,Video,Mobile,Display,3298568,1261618,1172536,7526,1758.99,0.35,1143.34,0.64,1.5,0.23,3,0.5678550716603343
10478,2020-11-22-17,Format6,336,250,84000,Inter226,Web,Mobile,Display,463027,223336,189630,32183,1759.41,0.35,1143.61,16.97,9.28,0.05,0,0.2682219122819648
10479,2020-10-30-5,Format1,300,250,75000,Inter221,App,Mobile,Video,1387343,872263,843537,2223,1759.54,0.35,1143.7,0.26,2.09,0.79,3,0.5237788682797458
10480,2020-9-30-11,Format3,480,70,33600,Inter226,Web,Mobile,Video,2168143,842838,756584,6040,1759.78,0.35,1143.86,0.8,2.33,0.29,3,0.60781209720973
10481,2020-10-27-12,Format3,480,70,33600,Inter227,App,Mobile,Display,2123969,891028,833243,4739,1759.82,0.35,1143.88,0.57,2.11,0.37,3,0.6381541970608805
10482,2020-9-30-12,Format5,720,300,216000,Inter226,Web,Mobile,Video,314610,199049,169916,18241,1760.08,0.35,1144.05,10.74,10.36,0.1,0,0.6661711446137609
10483,2020-10-3-9,Format5,720,300,216000,Inter228,Video,Mobile,Video,309069,181254,156286,18002,1760.13,0.35,1144.09,11.52,11.26,0.1,0,0.669113280029518
10484,2020-9-9-7,Format3,480,70,33600,Inter224,Web,Desktop,Video,1045747,568862,541556,3269,1760.24,0.35,1144.15,0.6,3.25,0.54,3,0.6162048042212419
10485,2020-9-20-4,Format6,336,250,84000,Inter226,Web,Mobile,Video,2155103,1207204,1133156,1135,1760.79,0.35,1144.51,0.1,1.55,1.55,3,0.37199541225640065
10486,2020-9-15-17,Format3,480,70,33600,Inter221,App,Mobile,Display,2919789,1116418,1033270,6978,1760.85,0.35,1144.55,0.68,1.7,0.25,3,0.5888853158001155
10487,2020-9-7-15,Format3,480,70,33600,Inter224,Web,Desktop,Display,2830562,1151332,1066423,6595,1760.86,0.35,1144.56,0.62,1.65,0.27,3,0.5983584583792623
10488,2020-10-26-19,Format3,480,70,33600,Inter219,Video,Desktop,Video,2609287,1163508,1112651,5742,1760.93,0.35,1144.6,0.52,1.58,0.31,3,0.6154661447427727
10489,2020-11-17-13,Format3,480,70,33600,Inter221,App,Mobile,Video,2435908,1034890,975059,4447,1761.09,0.35,1144.71,0.46,1.81,0.4,3,0.6416488133979696
10490,2020-10-11-13,Format5,720,300,216000,Inter228,Video,Mobile,Video,426305,226712,193769,23837,1761.14,0.35,1144.74,12.3,9.09,0.07,0,0.6380727153529506
10491,2020-11-17-10,Format7,300,600,180000,Inter224,Web,Desktop,Video,178327,134135,114891,19189,1761.6,0.35,1145.04,16.7,15.33,0.09,0,0.11296019827817376
10492,2020-9-8-16,Format3,480,70,33600,Inter225,Video,Mobile,Video,1716001,820471,778944,4680,1761.99,0.35,1145.29,0.6,2.26,0.38,3,0.6358730305096607
10493,2020-11-9-12,Format6,336,250,84000,Inter220,Web,Mobile,Display,1687654,864671,827252,4516,1762.69,0.35,1145.75,0.55,2.13,0.39,3,0.3941472475940746
10494,2020-10-30-19,Format3,480,70,33600,inter230,Video,Mobile,Display,2075651,1060100,1011160,5247,1762.95,0.35,1145.92,0.52,1.74,0.34,3,0.6301356731875868
